FECHA,HORA,D_viento,H_relativa,P_atmosferica,Temperatura,V_viento,Pluviometria,PM10
140527,2300,68.243,97.725,1000.25,6.181,0.8,0.0,268.0
140528,1700,353.569,70.137,1000.0,14.358,2.4,4.3,41.0
140528,1800,3.221,71.052,999.25,13.777,2.5,4.3,36.0
140528,1900,10.843,68.218,1000.0,13.458,2.9,4.3,37.0
140528,2000,19.801,66.709,1000.0,13.43,3.0,4.3,31.0
140528,2100,30.586,66.567,999.917,13.502,3.2,4.3,30.0
140528,2200,41.103,64.371,999.0,13.722,4.9,4.3,31.0
140528,2300,21.782,64.524,999.0,13.701,4.4,4.3,23.0
140529,1700,42.483,93.717,1008.42,9.982,2.4,22.2,37.0
140529,1800,26.412,95.608,1007.92,9.523,1.4,22.2,68.0
140529,1900,59.392,97.308,1007.58,8.401,0.7,22.2,140.0
140529,2000,15.464,98.983,1008.0,8.48,0.7,22.2,135.0
140529,2100,341.345,98.6,1008.0,8.749,0.4,22.2,141.0
140529,2200,229.854,98.775,1008.0,8.757,0.8,22.2,145.0
140529,2300,208.306,98.033,1008.0,8.757,1.1,22.2,61.0
140530,1700,131.557,90.358,1010.0,11.683,0.9,0.7,41.0
140530,1800,85.922,93.383,1010.0,11.431,0.7,0.7,70.0
140530,1900,13.583,95.825,1010.0,11.29,1.0,0.7,77.0
140530,2000,23.478,96.083,1010.17,11.254,1.1,0.7,82.0
140530,2100,15.915,95.842,1010.75,10.922,0.7,0.7,115.0
140530,2200,228.884,98.083,1010.0,9.426,0.6,0.7,204.0
140530,2300,233.494,99.275,1010.0,8.705,0.9,0.7,176.0
140531,1700,275.733,85.325,1009.0,12.878,0.8,0.0,62.0
140531,1800,336.167,92.65,1008.75,11.542,0.9,0.0,121.0
140531,1900,223.642,97.517,1009.0,9.89,0.6,0.0,271.0
140531,2000,25.259,98.583,1009.0,8.922,0.8,0.0,207.0
140531,2100,106.924,99.517,1009.0,8.301,0.5,0.0,205.0
140531,2200,32.489,99.967,1009.0,8.687,0.8,0.0,157.0
140531,2300,337.382,100.0,1009.58,8.206,0.6,0.0,159.0
140601,1700,238.516,78.666,1004.0,12.86,1.2,0.0,60.0
140601,1800,194.984,90.783,1004.0,11.168,0.9,0.0,132.0
140601,1900,213.756,96.625,1004.0,9.266,0.4,0.0,234.0
140601,2000,23.436,98.65,1005.0,8.403,0.6,0.0,329.0
140601,2100,66.521,99.0,1005.0,8.089,0.6,0.0,565.0
140601,2200,60.099,99.233,1005.0,7.636,0.6,0.0,668.0
140601,2300,10.997,99.583,1005.0,7.426,0.5,0.0,655.0
140602,1700,217.102,88.017,1000.83,11.379,0.5,0.7,179.0
140602,1800,115.711,92.267,1001.0,10.73,0.9,0.7,285.0
140602,1900,40.814,94.825,1000.92,10.208,1.1,0.7,286.0
140602,2000,43.206,93.642,1000.17,10.219,1.4,0.7,171.0
140602,2100,31.608,90.108,1000.0,10.144,1.6,0.7,105.0
140602,2200,28.382,88.775,999.917,10.0,1.6,0.7,133.0
140602,2300,33.592,89.425,999.417,9.766,2.0,0.7,86.0
140603,1700,8.963,95.125,995.167,10.352,3.3,54.9,14.0
140603,1800,358.643,93.392,996.333,10.451,2.9,54.9,19.0
140603,1900,350.35,93.85,997.167,9.953,2.6,54.9,20.0
140603,2000,12.773,94.483,998.0,9.34,1.6,54.9,33.0
140603,2100,43.364,96.942,998.417,9.195,1.8,54.9,34.0
140603,2200,65.998,95.575,998.917,9.277,3.0,54.9,14.0
140603,2300,60.583,94.108,1000.0,9.201,2.7,54.9,29.0
140604,1700,344.245,79.847,1005.0,10.779,4.1,11.9,13.0
140604,1800,345.383,78.522,1005.33,10.527,4.0,11.9,12.0
140604,1900,349.185,81.637,1006.0,9.863,4.5,11.9,9.0
140604,2000,347.892,79.507,1006.17,9.516,4.2,11.9,11.0
140604,2100,7.006,85.897,1007.0,9.104,3.0,11.9,15.0
140604,2200,7.914,87.075,1007.0,9.12,2.9,11.9,12.0
140604,2300,346.285,92.008,1007.08,8.883,1.8,11.9,15.0
140605,1700,78.497,59.197,1008.0,13.414,1.1,0.0,23.0
140605,1800,123.616,64.197,1007.75,12.395,0.9,0.0,74.0
140605,1900,305.212,82.272,1007.0,9.772,0.6,0.0,186.0
140605,2000,256.066,90.367,1007.0,8.016,0.7,0.0,344.0
140605,2100,228.977,93.058,1007.0,7.196,0.9,0.0,235.0
140605,2200,228.046,93.158,1007.0,6.436,0.5,0.0,264.0
140605,2300,195.106,96.817,1006.08,5.607,0.5,0.0,336.0
140606,1700,46.246,93.758,1001.0,5.623,4.5,33.6,20.0
140606,1800,59.679,94.808,1000.92,5.687,3.9,33.6,36.0
140606,1900,77.668,96.35,1001.5,5.543,2.1,33.6,46.0
140606,2000,28.565,94.533,1001.67,5.939,3.0,33.6,30.0
140606,2100,34.765,96.042,1002.0,5.79,2.2,33.6,30.0
140606,2200,39.96,95.6,1002.08,5.856,2.7,33.6,35.0
140606,2300,35.424,95.258,1003.0,6.097,2.3,33.6,25.0
140607,1700,44.751,89.875,1008.75,7.732,2.4,20.0,26.0
140607,1800,50.964,88.433,1009.0,7.69,2.5,20.0,30.0
140607,1900,39.202,92.783,1009.0,7.476,2.5,20.0,28.0
140607,2000,39.008,92.742,1009.0,7.665,2.7,20.0,48.0
140607,2100,41.482,87.517,1009.0,8.018,3.2,20.0,45.0
140607,2200,46.514,83.608,1009.0,8.297,3.2,20.0,25.0
140607,2300,36.293,81.082,1009.0,8.426,2.5,20.0,14.0
140608,1700,49.825,97.167,1009.83,9.507,2.7,25.1,22.0
140608,1800,53.742,97.967,1010.83,9.571,2.7,25.1,28.0
140608,1900,41.966,98.042,1012.0,9.757,2.1,25.1,32.0
140608,2000,46.168,96.992,1012.58,9.942,2.2,25.1,37.0
140608,2100,45.742,98.083,1013.42,9.742,1.7,25.1,30.0
140608,2200,46.16,97.75,1014.0,9.803,2.4,25.1,27.0
140608,2300,38.35,96.875,1014.0,9.963,2.3,25.1,24.0
140609,1700,189.864,91.808,1005.0,10.492,1.3,0.0,46.0
140609,1800,148.854,94.567,1005.0,10.119,1.3,0.0,39.0
140609,1900,155.429,94.892,1005.0,9.837,1.3,0.0,32.0
140609,2000,141.535,95.05,1004.67,9.459,1.1,0.0,47.0
140609,2100,173.642,95.317,1005.0,9.261,1.0,0.0,29.0
140609,2200,171.036,94.85,1005.0,8.955,1.0,0.0,25.0
140609,2300,131.065,95.45,1005.0,8.877,1.1,0.0,29.0
140610,1700,14.438,77.012,1001.67,12.493,2.7,17.7,41.0
140610,1800,47.91,79.297,1002.0,12.125,2.6,17.7,44.0
140610,1900,76.27,82.625,1002.42,11.525,2.7,17.7,47.0
140610,2000,46.705,75.809,1002.75,12.148,3.3,17.7,36.0
140610,2100,56.62,76.394,1002.0,11.986,3.5,17.7,34.0
140610,2200,48.052,75.277,1001.92,12.184,3.2,17.7,31.0
140610,2300,42.935,75.815,1000.67,12.118,3.8,17.7,28.0
140611,1700,53.396,95.8,999.083,8.482,5.2,35.5,14.0
140611,1800,54.738,93.933,1000.0,7.627,4.8,35.5,20.0
140611,1900,36.366,94.517,1000.17,6.579,3.4,35.5,18.0
140611,2000,50.08,93.65,1000.75,6.548,2.9,35.5,28.0
140611,2100,52.984,92.542,1001.0,6.458,2.2,35.5,34.0
140611,2200,36.964,93.133,1001.0,6.508,2.2,35.5,26.0
140611,2300,42.536,91.917,1001.42,6.715,1.9,35.5,22.0
140612,1700,357.838,85.45,1011.83,9.278,2.3,3.6,22.0
140612,1800,3.894,86.842,1012.33,9.287,1.9,3.6,48.0
140612,1900,16.627,88.208,1013.08,8.578,1.3,3.6,40.0
140612,2000,19.931,86.483,1013.83,8.154,1.7,3.6,59.0
140612,2100,28.586,87.75,1014.33,7.91,1.8,3.6,39.0
140612,2200,14.8,83.883,1015.0,8.462,2.2,3.6,40.0
140612,2300,41.15,89.708,1015.0,8.01,1.3,3.6,68.0
140613,1700,227.532,85.075,1011.0,9.523,1.2,0.3,85.0
140613,1800,226.368,88.767,1010.83,8.757,0.9,0.3,158.0
140613,1900,168.673,93.767,1010.17,7.757,0.5,0.3,340.0
140613,2000,227.496,97.308,1010.0,6.995,0.8,0.3,275.0
140613,2100,242.781,98.283,1010.42,7.002,0.9,0.3,200.0
140613,2200,215.528,96.225,1010.42,7.362,1.0,0.3,124.0
140613,2300,167.229,95.725,1010.5,7.152,0.9,0.3,169.0
140614,1700,209.337,74.294,1007.33,13.562,1.0,0.0,111.0
140614,1800,27.992,77.836,1007.25,12.817,0.8,0.0,191.0
140614,1900,231.608,86.092,1008.0,12.023,0.7,0.0,382.0
140614,2000,72.845,88.833,1008.92,11.589,0.7,0.0,446.0
140614,2100,21.999,88.142,1009.5,11.425,1.3,0.0,231.0
140614,2200,46.95,89.092,1009.92,10.995,1.0,0.0,171.0
140614,2300,24.098,86.917,1009.58,10.869,1.0,0.0,216.0
140615,1700,193.865,74.542,1011.0,17.204,1.7,0.0,48.0
140615,1800,199.95,82.232,1011.25,15.47,1.2,0.0,111.0
140615,1900,250.341,92.067,1012.0,13.338,0.8,0.0,205.0
140615,2000,250.594,95.142,1012.0,12.476,0.9,0.0,207.0
140615,2100,244.487,96.492,1012.42,11.719,0.7,0.0,158.0
140615,2200,246.722,97.025,1013.0,11.274,0.7,0.0,121.0
140615,2300,258.918,97.483,1013.0,10.315,0.4,0.0,201.0
140616,1700,186.949,64.706,1008.0,14.787,2.8,0.0,45.0
140616,1800,203.615,71.074,1008.0,13.528,2.2,0.0,75.0
140616,1900,221.355,77.676,1008.0,11.781,1.1,0.0,111.0
140616,2000,223.226,82.972,1007.92,10.168,1.0,0.0,157.0
140616,2100,247.645,84.1,1008.0,9.574,1.0,0.0,160.0
140616,2200,184.368,86.583,1008.0,8.922,1.0,0.0,93.0
140616,2300,184.297,84.617,1008.0,8.83,1.4,0.0,54.0
140617,1700,183.934,58.876,1006.0,15.418,2.1,0.0,53.0
140617,1800,181.817,65.662,1006.75,13.962,1.4,0.0,77.0
140617,1900,211.101,72.773,1007.0,12.185,0.9,0.0,86.0
140617,2000,228.797,71.333,1007.0,11.563,1.7,0.0,68.0
140617,2100,216.269,67.442,1007.0,11.6,1.5,0.0,103.0
140617,2200,127.195,79.882,1007.0,9.129,0.7,0.0,152.0
140617,2300,193.381,81.662,1007.0,8.792,0.7,0.0,82.0
140618,1700,21.409,56.214,1003.75,15.525,1.3,0.0,85.0
140618,1800,24.367,65.952,1004.0,13.478,1.1,0.0,178.0
140618,1900,37.504,78.127,1004.0,11.171,1.0,0.0,276.0
140618,2000,23.687,87.058,1004.0,9.301,0.6,0.0,422.0
140618,2100,119.374,92.983,1004.0,7.802,0.6,0.0,580.0
140618,2200,33.784,94.467,1004.0,7.165,0.9,0.0,312.0
140618,2300,21.994,96.583,1004.0,6.222,0.5,0.0,225.0
140619,1700,345.711,85.783,1004.67,11.65,2.6,0.0,28.0
140619,1800,1.876,86.933,1005.0,11.284,2.0,0.0,48.0
140619,1900,26.142,86.833,1005.75,11.051,1.6,0.0,57.0
140619,2000,23.886,85.592,1006.0,10.982,1.4,0.0,80.0
140619,2100,25.417,85.058,1006.25,11.021,1.0,0.0,94.0
140619,2200,27.496,85.425,1006.0,10.87,1.0,0.0,81.0
140619,2300,51.731,85.183,1006.0,10.848,1.6,0.0,56.0
140620,1700,68.977,78.331,1003.08,11.606,2.2,0.0,54.0
140620,1800,15.221,80.7,1003.08,11.12,1.3,0.0,72.0
140620,1900,33.971,81.467,1004.0,10.941,0.8,0.0,102.0
140620,2000,68.346,81.45,1004.92,10.867,1.3,0.0,91.0
140620,2100,43.529,82.392,1005.0,10.541,1.6,0.0,71.0
140620,2200,51.558,83.508,1004.83,10.164,1.9,0.0,57.0
140620,2300,38.221,84.225,1004.0,9.899,1.9,0.0,51.0
140621,1700,19.287,75.446,1005.0,12.07,2.6,1.0,46.0
140621,1800,12.949,84.892,1005.75,11.371,1.2,1.0,56.0
140621,1900,26.645,85.475,1006.33,11.278,1.0,1.0,61.0
140621,2000,82.321,87.642,1007.0,11.065,1.3,1.0,93.0
140621,2100,50.609,87.433,1007.0,10.713,1.4,1.0,79.0
140621,2200,33.398,87.542,1007.0,10.372,1.7,1.0,78.0
140621,2300,0.929,88.542,1007.0,10.12,1.2,1.0,67.0
140622,1700,285.124,65.303,1008.0,15.36,0.4,0.0,28.0
140622,1800,258.855,74.512,1008.0,14.17,0.9,0.0,111.0
140622,1900,257.873,85.35,1008.0,11.845,0.9,0.0,180.0
140622,2000,222.205,89.692,1009.0,11.038,1.0,0.0,207.0
140622,2100,198.079,94.525,1009.0,9.892,0.4,0.0,354.0
140622,2200,222.103,96.867,1009.0,9.773,0.8,0.0,303.0
140622,2300,219.76,97.05,1009.0,9.166,0.8,0.0,323.0
140623,1700,174.035,85.217,1009.0,9.568,2.2,0.0,32.0
140623,1800,179.31,86.517,1009.0,9.027,2.5,0.0,42.0
140623,1900,196.628,87.217,1009.0,8.926,1.8,0.0,39.0
140623,2000,233.399,86.917,1009.0,9.095,1.0,0.0,48.0
140623,2100,260.242,87.758,1009.0,9.14,1.0,0.0,52.0
140623,2200,213.542,87.625,1008.83,9.387,0.7,0.0,63.0
140623,2300,235.343,87.833,1008.83,9.545,1.2,0.0,34.0
140624,1700,148.388,76.584,1008.0,8.872,1.6,0.0,70.5
140624,1800,105.114,78.761,1008.5,8.356,1.2,0.0,57.0
140624,1900,50.957,82.742,1008.67,7.771,0.9,0.0,106.0
140624,2000,12.227,87.958,1009.0,7.16,0.8,0.0,101.0
140624,2100,37.403,89.692,1009.0,6.774,0.5,0.0,135.0
140624,2200,253.824,94.225,1009.0,6.097,0.5,0.0,216.0
140624,2300,10.688,95.242,1009.0,5.915,0.4,0.0,270.0
140625,1700,177.781,83.667,1009.0,7.729,1.8,0.0,56.0
140625,1800,186.669,83.433,1009.33,7.53,1.7,0.0,60.0
140625,1900,206.383,83.717,1010.25,6.996,1.2,0.0,64.0
140625,2000,167.689,84.033,1011.0,6.687,0.7,0.0,101.0
140625,2100,218.913,87.508,1011.0,5.987,0.7,0.0,137.0
140625,2200,234.281,90.408,1011.08,5.353,1.2,0.0,214.0
140625,2300,237.254,93.783,1012.0,4.65,1.2,0.0,141.0
140626,1700,170.303,67.306,1017.0,9.394,2.5,0.0,60.0
140626,1800,161.808,75.026,1017.0,7.864,1.8,0.0,89.0
140626,1900,175.55,83.922,1017.0,6.011,0.8,0.0,124.0
140626,2000,352.887,89.975,1017.0,4.442,0.3,0.0,190.0
140626,2100,300.43,95.05,1017.0,3.299,0.4,0.0,365.0
140626,2200,267.575,95.925,1017.0,2.921,0.5,0.0,524.0
140626,2300,49.133,96.833,1017.0,2.345,0.7,0.0,565.0
140627,1700,45.767,71.633,1011.42,10.408,2.6,0.0,65.0
140627,1800,30.219,76.424,1011.0,9.288,1.5,0.0,116.0
140627,1900,35.832,86.858,1011.0,7.242,0.9,0.0,249.0
140627,2000,287.658,92.675,1011.0,5.908,0.4,0.0,450.0
140627,2100,23.542,95.567,1011.0,4.862,0.4,0.0,431.0
140627,2200,29.067,96.808,1011.0,4.515,1.1,0.0,231.0
140627,2300,28.693,96.883,1011.0,4.128,1.3,0.0,138.0
140628,1700,231.297,75.102,1009.0,12.385,1.3,0.6,59.0
140628,1800,251.977,84.047,1009.0,10.831,0.9,0.6,157.0
140628,1900,212.775,92.983,1009.0,8.46,0.8,0.6,216.0
140628,2000,264.464,97.625,1009.42,6.85,0.7,0.6,303.0
140628,2100,233.278,98.592,1009.0,5.623,0.4,0.6,542.0
140628,2200,158.781,99.125,1009.92,4.845,0.4,0.6,518.0
140628,2300,290.845,99.767,1010.0,4.207,0.6,0.6,296.0
140629,1700,180.542,95.725,1007.0,5.335,1.6,0.0,32.0
140629,1800,170.756,95.708,1007.0,5.05,1.5,0.0,36.0
140629,1900,161.383,96.167,1007.0,4.947,1.3,0.0,36.0
140629,2000,159.631,97.092,1007.0,4.743,1.1,0.0,35.0
140629,2100,147.299,97.542,1007.83,4.594,1.3,0.0,36.0
140629,2200,141.53,97.075,1008.0,4.527,0.9,0.0,38.0
140629,2300,131.953,97.675,1008.0,4.374,0.8,0.0,49.0
140630,1700,58.027,84.725,1007.08,8.029,1.6,0.0,57.0
140630,1800,66.233,86.35,1007.0,7.537,2.3,0.0,63.0
140630,1900,60.93,86.808,1007.17,7.298,1.5,0.0,82.0
140630,2000,74.619,87.5,1007.83,7.207,1.1,0.0,117.0
140630,2100,38.744,90.142,1008.0,6.79,0.7,0.0,130.0
140630,2200,23.406,91.217,1008.0,6.848,0.9,0.0,148.0
140630,2300,22.501,92.575,1008.0,6.013,0.7,0.0,163.0
140701,1700,32.282,71.105,1003.0,11.265,1.6,12.9,206.484
140701,1800,15.457,74.182,1003.0,11.076,1.3,12.9,143.0
140701,1900,6.785,79.6,1003.0,10.047,1.0,12.9,154.0
140701,2000,18.558,83.758,1002.58,9.281,0.7,12.9,106.0
140701,2100,27.959,81.188,1002.0,9.895,1.7,12.9,78.0
140701,2200,78.672,83.267,1001.42,9.345,1.1,12.9,158.0
140701,2300,49.672,84.883,1001.0,8.932,1.4,12.9,80.0
140702,1700,42.465,65.049,1011.0,11.86,2.2,0.3,39.0
140702,1800,65.564,74.587,1011.0,10.329,2.1,0.3,66.0
140702,1900,43.448,83.708,1011.0,8.497,1.6,0.3,103.0
140702,2000,51.93,87.033,1011.0,7.259,0.8,0.3,166.0
140702,2100,311.33,94.908,1010.25,5.458,0.3,0.3,465.0
140702,2200,180.564,97.425,1009.5,4.516,0.6,0.3,712.0
140702,2300,91.383,98.375,1008.5,3.83,0.9,0.3,475.0
140703,1700,342.099,61.592,1005.5,11.888,1.6,4.5,41.0
140703,1800,332.081,66.393,1005.17,10.532,1.4,4.5,59.0
140703,1900,316.236,72.731,1005.25,9.683,2.1,4.5,59.5
140703,2000,350.49,69.292,1005.42,9.593,1.7,4.5,29.0
140703,2100,32.273,68.372,1005.17,9.599,1.7,4.5,45.0
140703,2200,4.2,69.178,1005.0,9.155,2.2,4.5,38.0
140703,2300,12.078,71.475,1005.0,8.799,1.9,4.5,44.0
140704,1700,69.454,79.353,1011.92,8.537,1.3,1.3,42.0
140704,1800,28.075,81.795,1012.08,8.166,0.8,1.3,67.0
140704,1900,352.986,90.3,1013.0,7.003,0.5,1.3,154.0
140704,2000,275.255,92.717,1013.08,6.678,0.6,1.3,230.0
140704,2100,191.974,94.008,1014.0,6.212,0.7,1.3,235.0
140704,2200,186.403,97.017,1014.75,4.979,0.8,1.3,256.0
140704,2300,245.617,98.267,1015.0,3.955,0.5,1.3,277.0
140705,1700,135.094,68.074,1020.0,9.151,1.8,0.0,49.0
140705,1800,117.823,74.462,1020.0,8.41,1.0,0.0,101.0
140705,1900,58.52,78.95,1020.0,7.503,0.9,0.0,133.0
140705,2000,355.438,85.433,1020.0,6.82,0.7,0.0,169.0
140705,2100,16.347,91.183,1020.0,5.561,0.9,0.0,277.0
140705,2200,250.186,95.15,1020.0,4.523,0.8,0.0,365.0
140705,2300,265.488,96.333,1020.0,3.845,1.0,0.0,215.0
140706,1700,211.994,56.131,1014.0,12.252,2.2,0.0,30.0
140706,1800,207.138,62.314,1014.0,10.746,1.7,0.0,106.0
140706,1900,220.615,74.409,1014.0,8.042,1.1,0.0,178.0
140706,2000,238.307,78.458,1014.0,7.273,1.2,0.0,133.0
140706,2100,240.536,83.608,1014.0,6.478,1.3,0.0,156.0
140706,2200,216.815,88.5,1013.25,5.278,0.6,0.0,313.0
140706,2300,217.632,94.017,1013.0,4.188,0.8,0.0,307.0
140707,1700,194.007,58.293,1007.0,14.412,2.2,0.0,50.0
140707,1800,164.917,67.242,1007.0,12.89,1.0,0.0,171.0
140707,1900,358.217,82.251,1007.0,9.66,0.5,0.0,390.0
140707,2000,109.715,87.383,1007.0,8.5,0.7,0.0,670.0
140707,2100,34.589,91.125,1007.0,7.264,1.0,0.0,550.0
140707,2200,54.705,93.625,1007.0,6.297,0.9,0.0,734.0
140707,2300,35.249,95.8,1007.0,5.296,1.1,0.0,344.0
140708,1700,115.582,89.35,1008.0,8.087,1.5,0.2,99.0
140708,1800,98.158,90.15,1008.08,7.781,1.0,0.2,79.0
140708,1900,63.826,91.408,1009.0,7.571,1.1,0.2,84.0
140708,2000,24.746,93.325,1009.0,7.168,1.3,0.2,55.0
140708,2100,19.966,94.183,1009.0,7.001,1.0,0.2,68.0
140708,2200,82.883,95.017,1009.17,6.899,1.0,0.2,66.0
140708,2300,38.734,95.642,1009.0,6.804,0.7,0.2,89.0
140709,1700,119.099,86.717,1005.0,9.344,1.5,0.2,86.0
140709,1800,81.241,90.525,1005.0,8.447,0.9,0.2,184.0
140709,1900,30.601,93.917,1004.92,7.697,0.9,0.2,175.0
140709,2000,31.226,95.858,1004.75,7.074,0.9,0.2,283.0
140709,2100,39.203,97.367,1004.08,6.525,0.8,0.2,246.0
140709,2200,32.986,98.708,1004.0,5.996,1.5,0.2,97.0
140709,2300,49.268,99.892,1004.0,5.02,1.1,0.2,64.0
140710,1700,247.768,92.558,1001.83,8.692,1.0,0.1,151.0
140710,1800,144.126,92.208,1002.25,8.856,1.0,0.1,284.0
140710,1900,51.602,92.158,1003.0,8.404,1.2,0.1,89.0
140710,2000,39.381,83.083,1003.0,9.718,1.8,0.1,35.0
140710,2100,58.021,82.108,1003.42,9.71,2.0,0.1,173.0
140710,2200,60.752,89.033,1004.0,8.795,1.3,0.1,212.0
140710,2300,22.313,89.792,1004.0,8.592,1.3,0.1,88.0
140711,1700,167.785,71.688,1005.0,10.775,1.0,0.0,100.0
140711,1800,54.668,72.102,1005.25,10.586,1.0,0.0,134.0
140711,1900,56.024,72.333,1006.0,10.464,1.5,0.0,142.0
140711,2000,28.524,76.627,1006.0,10.115,1.4,0.0,154.0
140711,2100,27.046,77.912,1006.67,9.879,1.0,0.0,158.0
140711,2200,68.563,80.102,1007.0,9.592,0.8,0.0,148.0
140711,2300,21.174,81.95,1007.0,9.384,0.9,0.0,148.0
140712,1700,315.032,53.024,1004.17,15.015,1.4,0.0,78.0
140712,1800,235.632,64.747,1004.0,12.67,1.1,0.0,198.0
140712,1900,229.958,74.84,1004.0,10.642,0.7,0.0,330.0
140712,2000,274.237,78.812,1003.25,9.587,0.7,0.0,286.0
140712,2100,232.968,80.813,1002.75,8.688,1.0,0.0,356.0
140712,2200,123.61,88.517,1002.0,7.11,0.4,0.0,613.0
140712,2300,37.094,91.3,1001.17,6.644,0.5,0.0,802.0
140713,1700,333.004,68.143,1000.92,13.428,2.7,8.6,59.0
140713,1800,332.646,73.512,1001.0,12.231,2.0,8.6,66.0
140713,1900,348.857,77.422,1001.17,11.28,2.8,8.6,57.0
140713,2000,330.787,80.3,1002.0,10.825,2.1,8.6,57.0
140713,2100,348.542,81.108,1002.08,10.817,2.5,8.6,56.0
140713,2200,355.509,81.525,1002.0,10.9,3.0,8.6,49.0
140713,2300,340.456,82.583,1002.25,10.705,3.1,8.6,58.0
140714,1700,6.794,71.234,1007.67,13.96,2.9,13.4,35.0
140714,1800,350.451,76.138,1008.33,12.964,2.8,13.4,64.0
140714,1900,25.076,81.354,1009.58,11.718,1.5,13.4,125.0
140714,2000,25.518,87.875,1010.5,10.766,1.8,13.4,87.0
140714,2100,15.567,92.708,1011.0,10.002,1.8,13.4,63.0
140714,2200,45.197,93.95,1011.0,9.63,1.7,13.4,111.0
140714,2300,77.214,96.842,1011.0,8.649,1.7,13.4,132.0
140715,1700,344.151,63.442,1009.67,14.044,1.0,3.0,67.0
140715,1800,14.339,70.602,1010.0,13.394,1.0,3.0,110.0
140715,1900,22.154,77.71,1010.0,12.646,1.5,3.0,107.0
140715,2000,37.503,77.957,1010.92,12.058,1.3,3.0,105.0
140715,2100,35.814,77.858,1011.0,11.722,1.6,3.0,120.0
140715,2200,347.551,86.108,1011.5,10.86,1.3,3.0,71.0
140715,2300,107.648,90.608,1011.75,10.093,1.1,3.0,125.0
140716,1700,14.23,66.58,1011.0,15.863,1.3,0.0,57.0
140716,1800,1.292,71.325,1011.0,15.232,0.8,0.0,115.0
140716,1900,280.41,79.799,1011.0,13.572,0.8,0.0,283.0
140716,2000,192.722,89.317,1011.67,11.758,1.0,0.0,282.0
140716,2100,307.273,93.342,1012.58,10.835,0.8,0.0,226.0
140716,2200,240.505,94.983,1013.58,10.413,1.0,0.0,269.0
140716,2300,153.914,97.642,1014.0,9.569,0.8,0.0,398.0
140717,1700,208.059,73.092,1013.83,14.247,2.7,0.0,29.0
140717,1800,199.597,75.281,1014.0,13.608,2.6,0.0,56.0
140717,1900,239.066,81.808,1014.0,12.217,1.5,0.0,103.0
140717,2000,235.494,85.683,1014.0,11.27,1.6,0.0,46.0
140717,2100,221.633,84.575,1014.0,11.643,2.6,0.0,31.0
140717,2200,244.142,87.825,1014.0,10.811,1.1,0.0,61.0
140717,2300,229.283,89.808,1013.75,10.332,1.9,0.0,25.0
140718,1700,196.425,57.145,1006.0,17.771,3.1,0.0,34.0
140718,1800,201.332,62.242,1006.0,16.498,2.2,0.0,81.0
140718,1900,235.281,73.112,1006.0,13.769,1.2,0.0,98.0
140718,2000,234.789,73.608,1006.0,13.723,1.5,0.0,80.0
140718,2100,224.33,77.317,1006.0,12.818,1.3,0.0,99.0
140718,2200,186.587,82.836,1006.0,11.488,0.8,0.0,237.0
140718,2300,355.162,89.408,1006.0,9.992,0.7,0.0,222.0
140719,1700,47.735,74.947,1003.58,12.872,1.4,0.0,77.0
140719,1800,45.141,81.141,1003.0,11.697,1.5,0.0,131.0
140719,1900,39.566,87.658,1003.0,10.002,1.1,0.0,125.0
140719,2000,21.817,93.558,1004.0,8.137,0.7,0.0,226.0
140719,2100,94.552,96.467,1004.0,7.215,0.7,0.0,442.0
140719,2200,25.308,97.642,1004.0,6.143,0.2,0.0,506.0
140719,2300,26.98,98.5,1004.0,5.762,0.8,0.0,196.0
140720,1700,61.117,81.042,1005.67,11.842,1.8,0.3,53.0
140720,1800,85.169,81.875,1006.92,11.478,1.2,0.3,83.0
140720,1900,51.322,83.867,1007.0,11.086,1.6,0.3,64.0
140720,2000,16.52,88.092,1007.0,10.579,1.7,0.3,64.0
140720,2100,34.239,88.242,1007.0,10.521,1.2,0.3,70.0
140720,2200,34.315,86.167,1007.0,10.577,1.3,0.3,79.0
140720,2300,15.863,88.525,1007.0,10.121,1.0,0.3,78.0
140721,1700,245.05,84.058,1009.0,12.292,2.0,0.0,49.0
140721,1800,242.068,84.25,1009.0,11.805,1.4,0.0,63.0
140721,1900,227.614,85.575,1009.0,11.585,1.5,0.0,76.0
140721,2000,224.481,92.367,1009.0,10.46,1.0,0.0,74.0
140721,2100,197.38,94.317,1009.0,9.237,1.1,0.0,116.0
140721,2200,228.614,94.933,1009.75,8.892,1.4,0.0,75.0
140721,2300,242.684,93.375,1010.0,9.092,1.7,0.0,40.0
140722,1700,197.715,51.651,1011.0,11.762,3.3,0.0,37.0
140722,1800,198.877,55.938,1011.0,10.6,2.5,0.0,64.0
140722,1900,216.285,63.887,1011.0,8.762,1.3,0.0,146.0
140722,2000,245.388,70.703,1011.58,7.202,0.9,0.0,245.0
140722,2100,252.814,75.528,1012.0,6.18,1.1,0.0,217.0
140722,2200,234.423,76.562,1012.17,5.852,1.4,0.0,87.0
140722,2300,240.5,75.644,1013.0,5.842,1.5,0.0,37.0
140723,1700,147.348,64.591,1018.0,9.808,1.9,0.0,43.0
140723,1800,133.869,67.497,1018.0,9.012,1.0,0.0,129.0
140723,1900,8.001,80.821,1018.0,6.645,0.4,0.0,301.0
140723,2000,358.826,89.625,1018.0,5.082,0.2,0.0,398.0
140723,2100,357.777,93.408,1018.75,4.187,0.4,0.0,449.0
